travel_distance_m,worst_posterior_diameter_m,normalized_distance,normalized_log_loss,knee_score,selected_knee,x_m,y_m
414.3562180741493,291.97501774333944,0.41023621307905134,0.37149750084613065,0.21826628607481802,False,-82.84963375528403,405.9889329074467
422.56171940536666,286.6907116681837,0.4184593538154258,0.36446960018932767,0.21707104599524657,False,369.4514987572908,-205.09509202516614
422.7186357327333,286.5981863114111,0.41861660746656615,0.3643453947601058,0.21703799777332805,False,-66.46659286950421,417.4604616344676
431.6924556276738,281.3497259218867,0.4276097184247268,0.35723343781368294,0.21515684376159033,False,385.8345396430706,-193.6235632981452
431.8460542077171,281.25902269717363,0.42776364719636667,0.3571093670117123,0.21512698579192108,False,-50.08355198372436,428.93199036148854
435.3869609958492,281.2441322891227,0.43131216588862725,0.3570889949503367,0.2115988391610361,False,407.1290926876094,-154.2974649583236
435.5312424287718,281.1485070283165,0.431456757484031,0.35695814114757707,0.21158510136839193,False,-5.845941485143783,435.4920069297505
440.6301354033021,276.5461173633977,0.4365666115729893,0.35060702396066956,0.21282636446634107,False,380.9230274843117,-221.478132910946
440.7885382777446,276.4615005102666,0.4367253549668428,0.3504892690305987,0.21278537600255848,False,-77.93812159652512,433.84350252024745
441.54087668627284,276.0467707641892,0.43747931068081863,0.34991159901895963,0.2126090903002218,False,402.2175805288505,-182.1520345711243
441.6910504796377,275.95788548494545,0.4376298073034998,0.3497876792933371,0.21258251340316303,False,-33.70051109794454,440.4035190885095
446.9471728786662,275.8029584449761,0.44289722881379645,0.3495715917675364,0.20753117941866717,False,423.5121335733892,-142.82593623130265
447.08772368583425,275.70928442411105,0.44303808176370174,0.3494408791991772,0.20752103903712105,False,10.537099400636038,446.96353565677146
449.3939093541029,271.40661668030623,0.4453492250502472,0.3433885747464418,0.211262200203311,False,397.30606837009157,-210.00660418392505
449.54922424141944,271.32369522759285,0.4455048738187142,0.34327099401249755,0.21122413216878827,False,-61.55508071074527,445.3150312472684
452.0600793300749,270.78221414616246,0.4480211265044709,0.3425023015369644,0.20947657195856467,False,418.60062141463027,-170.68050584410338
452.20675980444724,270.69514253005474,0.4481681222985551,0.34237855027161374,0.20945332742983108,False,-17.317470212164693,451.87504781553037
458.8588298640933,267.25492011093286,0.45483449234478085,0.33745697854152507,0.20770852911369403,False,392.39455621133266,-237.86117379672584
458.8625669016758,266.3046556308618,0.45483823741589074,0.33608636387089397,0.20907539871321523,False,413.68910925587136,-198.53507545690414
459.0146779299037,266.2234252075318,0.454990675437918,0.33596897429173195,0.20904035027035,False,-45.17203982496545,456.7865599742893
463.20436619589947,265.55643380989244,0.4591893702966645,0.3350037196132382,0.20580691009009727,False,434.9836623004101,-159.20897711708244
463.3475187716757,265.47117147743836,0.45933283060821234,0.33488015518785713,0.20578701420393058,False,-0.9344293263848726,463.3465765425513
467.2808526820633,262.303110959901,0.46327462002517567,0.3302605612716323,0.2064648187031921,False,408.77759709711245,-226.3896450697049
467.4376915668541,262.2270771672645,0.4634317960672615,0.3301490061514656,0.20641919778127293,False,-73.02660943776621,461.6980721330482
468.9934166303683,261.2405914815716,0.4649908654803286,0.32869871639957765,0.20631041812009382,False,430.07215014165126,-187.06354672988323
469.14224292225543,261.16104762581466,0.4651400117048018,0.32858153587155203,0.20627845242364617,False,-28.788998939185603,468.2580887013102
474.9297362789323,260.36981784710133,0.4709399464634164,0.32741398374170266,0.20164606979488092,False,451.36670318618997,-147.73744839006153
475.06935566388586,260.28636032017886,0.47107986598882445,0.327290625597244,0.20162950841393157,False,15.448611559394976,474.81810526957224
476.3941276110648,257.3883332021994,0.47240748580454595,0.32298235090072,0.20461016329473403,False,425.1606379828923,-214.918116342684
476.5479671936296,257.3138761431271,0.4725616560967915,0.32287102321315353,0.2045673206900549,False,-56.64356855198639,473.16960086006907
479.7445094856818,256.214791125303,0.4757650700109806,0.3212239208222794,0.20301100916674003,False,446.45519102743106,-175.5920180028623
479.8900015974034,256.1369292830638,0.4759108748877853,0.32110696823904045,0.20298215687317428,False,-12.405958053405783,479.72961742833115
485.33277738268276,253.94445545460636,0.4813653510340031,0.3177990790137474,0.2008355699522496,False,420.2491258241334,-242.77268595548475
485.4909741474468,253.87454656032094,0.4815238878751032,0.3176931349011523,0.20078297722374455,False,-84.49813816478712,478.08111301882803
486.15978274774926,252.51093395818205,0.48219413421642804,0.31562077991411286,0.20218508586945916,False,441.54367886867215,-203.44658761566308
486.31053307060085,252.43804905568595,0.48234520860796415,0.3155096979839026,0.20214509340813325,False,-40.26052766620654,484.64112958709
491.075110263887,251.2276316290797,0.4871200282354566,0.3136602292930079,0.19921974247153545,False,462.8382319132109,-164.12048927584138
